Unique ID,Date,Start time,location,Venue,Game type,Total buy in,Prize pool,rake,Guarantee
6432,(2/15),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6433,(2/15),6:15pm,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$150,$123,$27,Green Chip Bounty
6434,(2/15),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6435,(2/16),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$125,$100,$25,Mega Stack
6436,(2/16),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$125,$98,$27,Mega Stack NLH
6437,(2/16),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6438,(2/16),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6439,(2/17),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6440,(2/17),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6441,(2/17),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6442,(2/18),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6443,(2/18),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6444,(2/18),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6445,(2/18),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6446,(2/19),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6447,(2/19),1:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,"$1,400","$1,300",$100,WSOP Main Event Satellite
6448,(2/19),6:15pm,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$100,$78,$22,Mega Stack Turbo
6449,(2/19),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6450,(2/20),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6451,(2/20),6:45pm,"Buffalo, Niagara and NY State",Rivers Casino & Resort at Mohawk Harbor,NLH,$200,$160,$40,$10K NLH
6452,(2/20),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6453,(2/21),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$150,$123,$27,Green Chip Bounty
6454,(2/21),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6455,(2/21),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6456,(2/22),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6457,(2/22),6:15pm,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$150,$123,$27,Green Chip Bounty
6458,(2/22),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6459,(2/23),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$125,$100,$25,Mega Stack
6460,(2/23),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$125,$98,$27,Mega Stack NLH
6461,(2/23),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6462,(2/23),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6463,(2/24),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6464,(2/24),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6465,(2/24),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6466,(2/25),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6467,(2/25),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6468,(2/25),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6469,(2/25),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6470,(2/26),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6471,(2/26),6:15pm,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$100,$78,$22,Mega Stack Turbo
6472,(2/26),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6473,(2/27),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6474,(2/27),6:45pm,"Buffalo, Niagara and NY State",Rivers Casino & Resort at Mohawk Harbor,NLH,$200,$160,$40,$10K NLH
6475,(2/27),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6476,(2/28),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$150,$123,$27,Green Chip Bounty
6477,(2/28),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6478,(2/28),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6479,(3/01),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6480,(3/01),6:15pm,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$150,$123,$27,Green Chip Bounty
6481,(3/01),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6482,(3/02),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$125,$100,$25,Mega Stack
6483,(3/02),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$125,$98,$27,Mega Stack NLH
6484,(3/02),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6485,(3/02),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6486,(3/03),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6487,(3/03),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6488,(3/03),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6489,(3/04),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6490,(3/04),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6491,(3/04),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6492,(3/04),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6493,(3/05),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6494,(3/05),6:15pm,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$100,$78,$22,Mega Stack Turbo
6495,(3/05),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6496,(3/06),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6497,(3/06),6:45pm,"Buffalo, Niagara and NY State",Rivers Casino & Resort at Mohawk Harbor,NLH,$200,$160,$40,$10K NLH
6498,(3/06),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6499,(3/07),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$150,$123,$27,Green Chip Bounty
6500,(3/07),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6501,(3/07),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6502,(3/08),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6503,(3/08),6:15pm,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$150,$123,$27,Green Chip Bounty
6504,(3/08),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6505,(3/09),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$125,$100,$25,Mega Stack
6506,(3/09),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$125,$98,$27,Mega Stack NLH
6507,(3/09),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6508,(3/09),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6509,(3/10),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6510,(3/10),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6511,(3/10),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6512,(3/11),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6513,(3/11),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6514,(3/11),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$175,$140,$35,WSOP Satellite to ME Satellite
6515,(3/11),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6516,(3/12),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6517,(3/12),6:15pm,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$100,$78,$22,Mega Stack Turbo
6518,(3/12),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6519,(3/13),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6520,(3/13),6:45pm,"Buffalo, Niagara and NY State",Rivers Casino & Resort at Mohawk Harbor,NLH,$200,$160,$40,$10K NLH
6521,(3/13),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6522,(3/14),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$150,$123,$27,Green Chip Bounty
6523,(3/14),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6524,(3/14),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6525,(3/15),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6526,(3/15),6:15pm,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$150,$123,$27,Green Chip Bounty
6527,(3/15),7:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single-Table Winner-Take-All NLH (8-player max)
6528,(3/16),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$125,$100,$25,Mega Stack
6529,(3/16),10:15am,"Buffalo, Niagara and NY State",Resorts World Catskills,NLH,$125,$98,$27,Mega Stack NLH
6530,(3/16),12:00pm,"Buffalo, Niagara and NY State",Turning Stone Casino,NLH,$125,$100,$25,Single Table Winner-Take-All NLH (9-player max)
6531,,4:15pm,Cleveland,JACK Cleveland Casino,NLH,$140,$112,$28,MSPT Main Event Satellite
6532,(1/15),12:15pm,Cleveland,JACK Cleveland Casino,NLH,$250,$197,$53,$10K NLH
6533,(1/16),12:15pm,Cleveland,JACK Cleveland Casino,NLH,$350,$300,$50,$25K MLK Day
6534,(1/16),12:15pm,Cleveland,JACK Cleveland Casino,NLH,$300,$240,$60,$20K Seniors (50+)
6535,(1/17),11:15am,Cleveland,JACK Cleveland Casino,NLH,$160,$120,$40,"$3,600 NLH Survivor"
6536,(1/18),11:15am,Cleveland,JACK Cleveland Casino,NLH,$160,$120,$40,$3K NLH
6537,(1/19),3:15pm,Cleveland,JACK Cleveland Casino,NLH,$300,$240,$60,$10K JACK Thursday 300
6538,(1/20),11:15am,Cleveland,JACK Cleveland Casino,NLH,$200,$155,$45,$5K Friday 200
6539,(1/21),12:15pm,Cleveland,JACK Cleveland Casino,NLH,$220,$175,$45,$5K Double Green Chip Bounty
6540,(1/21),4:15pm,Cleveland,JACK Cleveland Casino,NLH,$140,$112,$28,MSPT Main Event Satellite
6541,(1/22),12:15pm,Cleveland,JACK Cleveland Casino,NLH,$250,$197,$53,$10K NLH
6542,(1/23),11:15am,Cleveland,JACK Cleveland Casino,NLH,$160,$120,$40,$3K NLH
6543,(1/24),11:15am,Cleveland,JACK Cleveland Casino,NLH,$160,$120,$40,"$3,600 NLH Survivor"
6544,(1/25),11:15am,Cleveland,JACK Cleveland Casino,NLH,$160,$120,$40,$3K NLH
6545,(1/26),3:15pm,Cleveland,JACK Cleveland Casino,NLH,$300,$240,$60,$10K JACK Thursday 300
6546,(1/27),11:15am,Cleveland,JACK Cleveland Casino,NLH,$200,$155,$45,$5K Friday 200
6547,(1/28),12:15pm,Cleveland,JACK Cleveland Casino,NLH,$220,$175,$45,$5K Double Green Chip Bounty
6548,(1/28),4:15pm,Cleveland,JACK Cleveland Casino,NLH,$140,$112,$28,MSPT Main Event Satellite
6549,(1/29),12:15pm,Cleveland,JACK Cleveland Casino,NLH,$250,$197,$53,$10K NLH
6550,(1/30),11:15am,Cleveland,JACK Cleveland Casino,NLH,$160,$120,$40,$3K NLH
6551,(1/31),11:15am,Cleveland,JACK Cleveland Casino,NLH,$160,$120,$40,"$3,600 NLH Survivor"
6552,(1/15),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$300,$255,$45,$30K Monthly Mega
6553,(1/16),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6554,(1/16),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,Green Chip Bounty
6555,(1/17),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6556,(1/18),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6557,(1/19),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,$7K Power Stacks
6558,(1/20),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6559,(1/22),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$160,$130,$30,Sunday Super 10K
6560,(1/23),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6561,(1/23),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,Green Chip Bounty
6562,(1/24),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6563,(1/25),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6564,(1/26),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,$7K Power Stacks
6565,(1/27),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6566,(1/29),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$160,$130,$30,Sunday Super 10K
6567,(1/30),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6568,(1/30),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,Green Chip Bounty
6569,(1/31),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6570,(2/01),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6571,(2/02),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,$7K Power Stacks
6572,(2/03),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6573,(2/05),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$160,$130,$30,Sunday Super 10K
6574,(2/06),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6575,(2/06),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,Green Chip Bounty
6576,(2/07),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6577,(2/08),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6578,(2/09),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,$7K Power Stacks
6579,(2/10),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6580,(2/12),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$160,$130,$30,Sunday Super 10K
6581,(2/13),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6582,(2/13),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,Green Chip Bounty
6583,(2/14),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6584,(2/15),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6585,(2/16),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,$7K Power Stacks
6586,(2/17),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6587,(2/19),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$300,$255,$45,$30K Monthly Mega
6588,(2/20),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6589,(2/20),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,Green Chip Bounty
6590,(2/21),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6591,(2/22),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6592,(2/23),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,$7K Power Stacks
6593,(2/24),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6594,(2/26),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$160,$130,$30,Sunday Super 10K
6595,(2/27),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6596,(2/27),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,Green Chip Bounty
6597,(2/28),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6598,(3/01),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6599,(3/02),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,$7K Power Stacks
6600,(3/05),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$160,$130,$30,Sunday Super 10K
6601,(3/06),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6602,(3/06),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,Green Chip Bounty
6603,(3/07),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6604,(3/08),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6605,(3/09),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,$7K Power Stacks
6606,(3/10),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6607,(3/12),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$160,$130,$30,Sunday Super 10K
6608,(3/13),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6609,(3/13),7:15pm,Columbus,Hollywood Casino Columbus,NLH,$100,$75,$25,Green Chip Bounty
6610,(3/14),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6611,(3/15),12:15pm,Columbus,Hollywood Casino Columbus,NLH,$60,$45,$15,$1K Turbo
6612,,12:00pm (8:00pm),Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,"$1,700","$1,515",$185,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #34 - No Limit Hold'em Main Event
6613,,6:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$130,$100,$30,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #41 - Deep Stack Nightly No-Limit Hold'em
6614,(1/15),12:00pm,Oklahoma City and Surrounding,WinStar World Casino,NLH,day 2,$100,$30,No-Limit Hold'em Turbo Bounty
6615,(1/15),2:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$300,$240,$60,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #42 - No Limit Hold'em
6616,(1/15),4:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,PLCngrs,$300,$240,$60,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #43 - Congress
6617,(1/15),6:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$200,$160,$40,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #44 - Deep Stack Nightly No-Limit Hold'em Bounty
6618,(1/16),12:00pm,Oklahoma City and Surrounding,WinStar World Casino,NLH,$100,$80,$20,No-Limit Hold'em
6619,(1/16),12:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$250,$200,$50,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #45 - No Limit Hold'em
6620,(1/16),4:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,HORSE,$200,$160,$40,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #46 - H.O.R.S.E.
6621,(1/16),6:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$130,$100,$30,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #47 - Deep Stack Nightly No-Limit Hold'em
6622,(1/17),12:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$130,$100,$30,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #48 - No Limit Hold'em Seniors Ring Event (50+)
6623,(1/17),4:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,Stud8,$200,$160,$40,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #49 - 7 Card Stud Hi/Lo
6624,(1/17),6:00pm,Oklahoma City and Surrounding,WinStar World Casino,NLH,$100,$80,$20,No-Limit Hold'em
6625,(1/17),6:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$130,$100,$30,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #50 - Deep Stack Nightly No-Limit Hold'em
6626,(1/18),12:00pm,Oklahoma City and Surrounding,WinStar World Casino,NLH,$100,$80,$20,No-Limit Hold'em
6627,(1/18),12:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$300,$240,$60,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #51 - No-Limit Hold'em Super Monster
6628,(1/18),4:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,PLO,$200,$160,$40,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #52 - PLO
6629,(1/18),6:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$130,$100,$30,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #53 - Deep Stack Nightly No-Limit Hold'em
6630,(1/18),7:00pm,Oklahoma City and Surrounding,Grand Casino Resort,NLH,$130,$100,$30,No-Limit Hold'em
6631,(1/19),10:00am,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$70,$50,$20,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #54 - Mega Satellite for Finale
6632,(1/19),12:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$300,$240,$60,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #55 - The Finale Championship
6633,(1/19),4:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,M,$300,$240,$60,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #56 - 8-Game Mix
6634,(1/19),6:00pm,Oklahoma City and Surrounding,WinStar World Casino,NLH,$100,$80,$20,No-Limit Hold'em
6635,(1/19),6:00pm,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$200,$160,$40,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #57 - No-Limit Hold'em Bounty
6636,(1/19),7:00pm,Oklahoma City and Surrounding,Grand Casino Resort,NLH,$130,$100,$30,No-Limit Hold'em
6637,(1/20),10:00am,Oklahoma City and Surrounding,Choctaw Casino Durant,NLH,$70,$50,$20,2022-23 WSOP Circuit Event (Dallas/Oklahoma-Winter) - Event #58 - Mega Satellite for Finale
